filepath,class_name
data\raw\casting_data\train\ok_front\cast_ok_0_555.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5556.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_556.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_557.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5570.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5571.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5575.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5579.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5592.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5596.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5598.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5600.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5609.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5610.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5612.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5645.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5648.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5651.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5662.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5663.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5666.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_567.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5676.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5696.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5698.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5699.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_57.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5707.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5717.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5726.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5728.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5732.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5734.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_574.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5747.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5750.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5752.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5757.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5763.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5769.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5774.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5778.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5783.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_579.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5790.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5791.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5793.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5801.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5802.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_581.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5812.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5815.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5816.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5818.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5825.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5830.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5832.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5837.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5838.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_584.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5851.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5857.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5858.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_586.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5864.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5877.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5879.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_588.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5880.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5881.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5889.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5891.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5894.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5896.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_590.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5907.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5912.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5914.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5915.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5923.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5924.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5928.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5931.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5934.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5936.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_594.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5941.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5944.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5945.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5949.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5954.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5958.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5959.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5960.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_597.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5972.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5974.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5979.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_598.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5988.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5991.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5996.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_5997.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_60.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6005.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6007.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6009.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6010.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6011.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6014.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6015.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6020.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6023.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6024.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6026.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6028.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6030.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6034.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6037.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_604.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6041.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6045.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_605.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6055.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6056.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6059.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6061.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6062.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6063.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6067.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6073.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_608.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6080.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6081.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6083.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6088.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6089.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_609.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6093.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6095.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6101.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6103.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6106.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6110.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6115.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6116.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6118.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6122.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6126.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6127.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6134.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6139.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_615.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6150.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6155.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6160.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6165.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6168.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6169.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6170.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6171.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6176.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6179.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6186.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6189.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_619.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6193.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6197.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6200.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6205.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6207.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6208.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6216.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6229.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6234.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6247.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_625.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6252.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6254.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6259.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6261.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6262.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6265.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6267.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6291.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6294.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6295.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6298.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6299.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6303.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6306.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6310.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6319.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6333.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6334.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6346.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6348.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6350.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6353.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6354.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6356.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6358.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6361.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6368.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6369.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6372.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6374.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6379.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_638.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6381.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6384.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6388.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6391.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6392.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6394.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6398.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6402.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6406.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6407.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6409.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6416.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6419.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6428.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6429.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_643.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6430.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6432.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6433.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6434.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6435.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6437.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6441.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6447.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6455.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6472.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6479.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6483.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6485.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6487.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6488.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6492.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6498.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_65.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6517.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6522.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6526.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6538.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6540.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6543.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6550.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6551.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6552.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6561.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6563.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6568.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6570.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6576.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_658.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6580.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6581.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6582.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6588.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6592.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6599.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6619.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6620.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6621.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6625.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6633.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6636.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_664.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6640.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6646.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6657.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_666.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6665.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6673.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6680.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6683.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6684.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6687.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6690.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6692.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6695.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6699.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_671.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6712.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6713.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6714.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6715.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6718.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6719.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6727.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6728.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6729.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6731.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6737.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6753.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6755.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6756.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6758.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6763.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6764.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6766.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6769.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6770.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6776.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6779.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6782.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6788.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6789.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6792.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6798.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6802.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6807.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6809.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_681.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6810.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6813.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6816.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6825.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6832.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_684.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6858.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6860.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6866.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6870.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6876.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6878.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6883.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6898.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6902.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6906.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6908.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6912.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6913.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6921.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6922.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6931.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6933.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6934.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6947.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_695.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6950.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6960.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6967.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_697.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6973.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6976.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6979.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6982.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_6985.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_70.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7002.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7005.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7009.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_701.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7016.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7018.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7021.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7025.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7029.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7032.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7037.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7046.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7047.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7051.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7054.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7055.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7058.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7060.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7064.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7079.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7089.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_709.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7092.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7095.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7096.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7097.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7098.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_710.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7100.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_711.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7111.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7115.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7117.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7119.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7127.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7129.jpeg,normal
